interaction_ID	ligand_gene_name	receptor_gene_name	sending_cell_type	receiving_cell_type	mean_e_s_l_control	mean_e_s_l_case	mean_e_r_r_control	mean_e_r_r_case	log2FC_rho_s	log2FC_rho_r	log2FC_rho	log2FC_phi_s_l	log2FC_phi_r_r	log2FC_phi	log2FC_p_s_l	log2FC_p_r_r	log2FC_p	log2FC_weights	log10_cum_weight	frac_samples_controls	frac_samples_cases	passed_log10_cum_weight_filter	passed_frac_samples_filter	passed_log10_meanexpr_control_filter	passed_log10_meanexpr_case_filter	passed_log10_meanexpr_per_condition_filter	passed_QC_filter	p.value	p.adj	passed_FDR_threshold	passed_log2FC_threshold	sign
HSPC:CD320_DC:TMEM167A	CD320	TMEM167A	HSPC	DC	0.645747695618803	0.521274087550979	1.06047750211366	0.79859557460793	2.17786183936576	-1.37405656211184	0.311269234234248	-2.27737197771513	-1.46743975855303	-4.00298954925809	-0.277773479342827	-0.373325875283767	-0.467602615016291	-1.68886840108313	0.0444467829770054	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00622397519601683	0.0862161392798328	TRUE	TRUE	TRUE
HSPC:FCGRT_DC:LILRA2	FCGRT	LILRA2	HSPC	DC	0.846331287356409	0.893089007674458	0.866841251988688	0.639342168968524	2.17786183936576	-1.37405656211184	0.311269234234248	-1.11449738931472	-1.11524530597941	-4.99534392337046	0.0775814639253486	-0.403908365022515	-0.348471884329585	-2.02218259921114	0.0161011044652202	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00140407328819893	0.0488470584389044	TRUE	TRUE	TRUE
HSPC:NCSTN_DC:LRP1	NCSTN	LRP1	HSPC	DC	0.66251154859028	0.824175913977723	0.950778078085639	0.511811331455787	2.17786183936576	-1.37405656211184	0.311269234234248	-0.223085903220062	-3.15158752598487	-3.5383142484208	0.315006699215039	-0.821306516800052	-0.444691350477379	-1.18888943249709	0.022605618530778	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0101608832456296	0.0952115806258537	TRUE	TRUE	TRUE
HSPC:COPA_DC:SORT1	COPA	SORT1	HSPC	DC	0.802179731674728	0.969974277500166	0.94078488347889	0.568551906256761	2.17786183936576	-1.37405656211184	0.311269234234248	-0.452779897680691	-1.01082416829737	-1.97862065231949	0.274020974679358	-0.647824894584077	-0.329587789159177	-1.41575369855433	0.0136114651479039	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00191096416682162	0.0588833891419331	TRUE	TRUE	TRUE
HSPC:RYK_DC:FZD3	RYK	FZD3	HSPC	DC	0.662664415230168	0.857661654373108	1.08234600514515	0.621796762273159	2.17786183936576	-1.37405656211184	0.311269234234248	-0.463117834979334	-2.21894918576781	-2.19450023226154	0.372130170508827	-0.728224692022942	-0.244011940943895	-1.852605815054	0.0238225764304945	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00146920188414396	0.0499550700697296	TRUE	TRUE	TRUE
Ery:TP53_Mono:TNFRSF10D	TP53	TNFRSF10D	Ery	Mono	0.526333989060267	0.322410952093299	1.2095745064669	0.90323398009275	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.4989533969201	0.148703932263493	-3.42053831866802	-0.647602613068288	-0.402875636538398	-1.2312954132577	-2.74703831747412	0.0105370982323143	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00109703084639817	0.0432792047329034	TRUE	TRUE	TRUE
Ery:TXLNA_Mono:STX3	TXLNA	STX3	Ery	Mono	0.384768293581212	0.238063112968884	1.29399138043214	1.20882833302613	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.40021508847599	-0.412499681577146	-3.22223542071959	-0.627236255882996	-0.0982186267420976	-0.624343686022181	-3.00793179295798	0.0123913205609099	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00331387490998553	0.0779259577742704	TRUE	TRUE	TRUE
Ery:TXLNA_Mono:STX4	TXLNA	STX4	Ery	Mono	0.384768293581212	0.238063112968884	1.22529235387612	1.06074758568165	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.40021508847599	0.408985677650425	-2.64449364497481	-0.627236255882996	-0.208044621320452	-0.859202107027635	-2.98712037116993	0.0132039993127203	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00500264428490932	0.0796558138511786	TRUE	TRUE	TRUE
Ery:LMAN1_Mono:MCFD2	LMAN1	MCFD2	Ery	Mono	0.741061353443274	0.789733010824795	1.23103264512574	0.877989483368883	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.16234602004552	-0.303186885867301	-3.25110657508578	0.109727678655052	-0.467763012871781	-0.376368927358656	-3.37875646689093	0.0115176315540978	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00311390023640577	0.0757403553742305	TRUE	TRUE	TRUE
Ery:APOE_Mono:LDLR	APOE	LDLR	Ery	Mono	0.699982406436234	0.408546699196396	1.25760010740217	1.10999284202348	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.26642727804238	0.110606806100542	-2.98152523214927	-0.650614617862856	-0.18012287277642	-0.80486538634337	-3.3736506573267	0.0111597887292203	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0054832292542752	0.0816355861032622	TRUE	TRUE	TRUE
Ery:GDF11_Mono:BMPR2	GDF11	BMPR2	Ery	Mono	0.385446541286748	0.284152993549588	1.20843792753308	0.891809241522587	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.75236493954492	-0.220382712004155	-4.18206049674551	-0.403759076551728	-0.418271954357911	-0.974293495872476	-4.25121188921823	0.0105359839526071	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00881244924190102	0.093580893500888	TRUE	TRUE	TRUE
Ery:TGS1_Mono:RXRA	TGS1	RXRA	Ery	Mono	0.633885615052665	0.767984265952342	1.37247892588537	1.13100761070996	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.32742476487265	-0.449399713398091	-4.13639763041061	0.292836010790157	-0.279175359673682	-0.0665070394644349	-4.72370697691606	0.0152563963926603	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00143971270092708	0.0495280394882462	TRUE	TRUE	TRUE
Ery:ARF6_Mono:SMAP1	ARF6	SMAP1	Ery	Mono	0.621384175263463	0.763719199287296	1.27416936745489	1.06171096954795	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.34290195250666	-0.57572229214662	-2.43751883025165	0.312853303573023	-0.263165985339734	-0.0109227171497404	-3.08781197339352	0.013170007561266	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00810652965776468	0.0931500666207941	TRUE	TRUE	TRUE
Ery:HSPA4_Mono:TLR4	HSPA4	TLR4	Ery	Mono	0.701177137485731	0.652303322608947	1.36402006454015	1.28370327669772	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.3172346773038	0.0906747407362889	-3.14029562542625	-0.0879332229251227	-0.0875530990262958	-0.162894784045052	-3.23395950117725	0.0137530548688541	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00353654721337336	0.0787074956271188	TRUE	TRUE	TRUE
Ery:AGTRAP_Mono:RACK1	AGTRAP	RACK1	Ery	Mono	0.519959884672953	0.398539504874916	2.76100943613935	2.48898884627607	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.62673690344266	-0.0403987664721891	-2.81127975982611	-0.349792864969543	-0.149636053258772	-0.614841921830992	-3.91886928752334	0.0357571797726432	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00779671767882093	0.0921053380925051	TRUE	TRUE	TRUE
Ery:CSF1_Mono:SIRPA	CSF1	SIRPA	Ery	Mono	0.498032565386766	0.289095461081976	1.31293856045878	1.16281814014944	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.32429036535651	0.0537933095367717	-3.73448914254286	-0.70916492499958	-0.175173923220894	-0.907619018018127	-3.75459727627413	0.0176418651636121	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000534691555177997	0.030335150220109	TRUE	TRUE	TRUE
Ery:ICAM4_Mono:ITGB2	ICAM4	ITGB2	Ery	Mono	0.498837167883905	0.569155125367588	1.89390971069282	1.91695376397761	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.50256368051501	-0.00428575603292317	-2.76264572419079	0.224104111586451	0.0174479861787677	0.120967046575016	-3.09423994135481	0.0186467334156994	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0121133675875704	0.0990891215624103	TRUE	TRUE	TRUE
Ery:ACTR2_Mono:LDLR	ACTR2	LDLR	Ery	Mono	0.789867101103561	0.763400049272575	1.25760010740217	1.10999284202348	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.62465127006145	0.110606806100542	-1.82302238602438	-0.0361679979613302	-0.18012287277642	-0.203483299073352	-3.00114351157929	0.0246709828187836	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0105490147935143	0.0958667495423629	TRUE	TRUE	TRUE
Ery:PODXL2_Mono:SELL	PODXL2	SELL	Ery	Mono	0.305922629795378	0.266542415332645	1.53861315932522	1.4279707766115	1.68481295771378	-0.454699466932972	-1.5620097848257	-4.00687396387403	-0.364968024415686	-4.70542708194408	-0.151435403782571	-0.107664097525812	-0.282527239209442	-4.09586853741964	0.0101008320117467	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00810412074004672	0.0931500666207941	TRUE	TRUE	TRUE
Ery:CALR_Mono:SCARF1	CALR	SCARF1	Ery	Mono	1.42494719276677	1.28975294780915	1.21620225006569	0.879544804885191	1.68481295771378	-0.454699466932972	-1.5620097848257	-0.915901377089799	-0.698584289171749	-2.66452214018175	-0.132339488156283	-0.446216566475967	-0.578739945475397	-4.06377672805429	0.0197813715123004	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00195224420011922	0.0591746578738656	TRUE	TRUE	TRUE
Ery:CD59_Mono:CD2	CD59	CD2	Ery	Mono	0.969943348797509	1.17614616810251	1.00893527803512	0.893842100738926	1.68481295771378	-0.454699466932972	-1.5620097848257	-0.530162432205515	-3.04317403096047	-3.26849817533522	0.291243910627809	-0.174741726654247	0.230614229153084	-4.16880870577384	0.0109414784292139	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00175371446465351	0.0561709533975654	TRUE	TRUE	TRUE
Ery:TOR2A_Mono:ATP5F1B	TOR2A	ATP5F1B	Ery	Mono	0.427453906946873	0.547327811305833	1.40027669176312	1.22424247364352	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.48765303677842	-0.183230844327322	-3.69760239720746	0.371905261575854	-0.193822602157489	0.104010838033674	-4.22281591743332	0.0124536775502574	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00189400324008606	0.058773431136151	TRUE	TRUE	TRUE
Ery:B2M_Mono:CD1C	B2M	CD1C	Ery	Mono	2.24125171328742	2.09799339399418	1.12356974500039	0.726925182624227	1.68481295771378	-0.454699466932972	-1.5620097848257	-0.25797041899629	-4.09384743067509	-4.54036513926008	-0.0819490371437707	-0.585191795204411	-0.894641452776462	-5.78758116962192	0.0115390168127197	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	6.73720565046782e-05	0.00762820109774219	TRUE	TRUE	TRUE
Ery:MIF_Mono:TNFRSF14	MIF	TNFRSF14	Ery	Mono	2.05798191863325	1.09243884531002	1.29032809199904	1.15957896280403	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.80687940784457	-0.211519903682514	-2.48064744535164	-0.893156681499894	-0.154136881436009	-0.955095704656027	-3.21245898662554	0.0251106386036153	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00367423358453736	0.0787074956271188	TRUE	TRUE	TRUE
Ery:CSF1_Mono:SLC7A1	CSF1	SLC7A1	Ery	Mono	0.498032565386766	0.289095461081976	1.1327846031666	0.822400273468761	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.32429036535651	-1.68447265762083	-11.3768641663785	-0.70916492499958	-0.441454848817625	-1.27346862353352	-12.1019589495156	0.014356267428483	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.02768908997904e-05	0.0018181265189512	TRUE	TRUE	TRUE
Ery:MIF_Mono:TNFRSF10D	MIF	TNFRSF10D	Ery	Mono	2.05798191863325	1.09243884531002	1.2095745064669	0.90323398009275	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.80687940784457	0.148703932263493	-2.42877264637977	-0.893156681499894	-0.402875636538398	-1.25617409583852	-3.05316452160201	0.0140094820520263	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00186817734993879	0.0583603607915563	TRUE	TRUE	TRUE
Ery:CSF1_Mono:CSF2RA	CSF1	CSF2RA	Ery	Mono	0.498032565386766	0.289095461081976	1.32604693011346	1.14913704602713	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.32429036535651	-0.0508492920126209	-3.61075139611348	-0.70916492499958	-0.20658097077602	-0.960341265652397	-3.61203492868887	0.0189339514929084	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000618473209866186	0.0331538900994686	TRUE	TRUE	TRUE
Ery:CSF1_Mono:CSF3R	CSF1	CSF3R	Ery	Mono	0.498032565386766	0.289095461081976	1.64863802076344	1.47431328232471	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.32429036535651	-0.0582568919794951	-3.09385751209486	-0.70916492499958	-0.161231551026897	-0.870117271650221	-3.61388085694596	0.0286398630510667	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00367308721456924	0.0787074956271188	TRUE	TRUE	TRUE
Ery:CSF1_Mono:CSF1R	CSF1	CSF1R	Ery	Mono	0.498032565386766	0.289095461081976	1.28279923855891	1.0788882594427	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.32429036535651	-0.716319162675934	-5.74588121102986	-0.70916492499958	-0.249749950037115	-1.01849077333946	-6.42968670856269	0.0193450143310882	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000277345852679686	0.0201475848869789	TRUE	TRUE	TRUE
Ery:ICAM2_Mono:ITGB2	ICAM2	ITGB2	Ery	Mono	0.496772337135743	0.412178994610098	1.89390971069282	1.91695376397761	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.14577673831696	-0.00428575603292317	-3.55023269052611	-0.221965396396146	0.0174479861787677	-0.312478566536814	-3.93223892151329	0.0180621887580421	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00251804907342771	0.0664582998458863	TRUE	TRUE	TRUE
Ery:MIF_Mono:CD74	MIF	CD74	Ery	Mono	2.05798191863325	1.09243884531002	2.62944514980393	2.40114796667219	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.80687940784457	-0.0628941748118446	-1.87914048592088	-0.893156681499894	-0.131034092586815	-1.03033744927971	-3.51484668139522	0.0505623804630119	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0123225311706336	0.0990891215624103	TRUE	TRUE	TRUE
Ery:ICAM4_Mono:ITGA4	ICAM4	ITGA4	Ery	Mono	0.498837167883905	0.569155125367588	1.40223436474604	1.27599256803624	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.50256368051501	0.0972622634062624	-3.46140340541161	0.224104111586451	-0.136107570496935	-0.00334435781160086	-3.59998438557486	0.0107731664084755	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00285664728766621	0.0721168091741375	TRUE	TRUE	TRUE
Ery:CXADR_Mono:JAML	CXADR	JAML	Ery	Mono	0.495625389250187	0.258644524878755	1.47433387878178	1.20279351637607	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.88431963719913	-0.956437819687407	-4.72101636727122	-0.840153834789218	-0.29367427901947	-1.16076000898274	-5.0425558396355	0.0114503717521906	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00834206985462917	0.0933823456814812	TRUE	TRUE	TRUE
Ery:LEPR_Mono:JAK2	LEPR	JAK2	Ery	Mono	0.485894306725266	0.42883404347018	1.27101951267255	1.16571086664413	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.71458852453105	0.26090160653515	-2.23975763361251	-0.128761082449169	-0.124776180074489	-0.232028928029102	-2.33414332474078	0.0117453472954848	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0114179664493432	0.097902253027405	TRUE	TRUE	TRUE
Ery:JAK1_Mono:IFNAR2	JAK1	IFNAR2	Ery	Mono	0.595457378245501	0.570994805688721	1.27026818113515	1.14204274666362	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.4828878688638	-0.0959520058564098	-1.74730635519133	-0.029823429281819	-0.1535164615439	-0.210559074376466	-3.01193779179813	0.0133393832847183	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0112679255757201	0.0978404525667587	TRUE	TRUE	TRUE
Ery:JAK1_Mono:IFNAR1	JAK1	IFNAR1	Ery	Mono	0.595457378245501	0.570994805688721	1.29177681931925	1.08712112766054	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.4828878688638	-0.0872921245229947	-1.69697333890283	-0.029823429281819	-0.248844141461395	-0.303670130501589	-3.17687691425649	0.0156456126892505	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0106430707571164	0.0960943557656576	TRUE	TRUE	TRUE
Ery:ARF1_Mono:PLD2	ARF1	PLD2	Ery	Mono	0.952053202937027	0.946575154461147	1.18483495533036	0.883127084598401	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.08995061079949	-0.350677317990493	-1.81942346003048	0.00347590530954443	-0.403665418095037	-0.361405330699506	-3.34850908427025	0.0195870486955147	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00738166279477671	0.0910721527610781	TRUE	TRUE	TRUE
Ery:IRAK4_Mono:TLR4	IRAK4	TLR4	Ery	Mono	0.367272591255101	0.287512991942387	1.36402006454015	1.28370327669772	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.27328249220483	0.0906747407362889	-4.28560172759599	-0.299374736424829	-0.0875530990262958	-0.393925161132783	-3.77192045332863	0.0102799828546867	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00932373376842167	0.0935989248537889	TRUE	TRUE	TRUE
Ery:ADAM10_Mono:CD44	ADAM10	CD44	Ery	Mono	0.317989569722154	0.629745271788217	1.91731846420862	2.09904462625737	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.67472576397631	0.106871271188764	-2.76901991650636	1.0240983272096	0.130642852284914	1.09660052588461	-1.7018607541742	0.0103073531180386	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00978509642478879	0.0942313517436345	TRUE	TRUE	TRUE
Ery:MFNG_Mono:NOTCH2	MFNG	NOTCH2	Ery	Mono	0.457999547371375	0.32388307661727	1.27996980293528	1.15159893907603	1.68481295771378	-0.454699466932972	-1.5620097848257	-3.13142629223485	-0.106860296030978	-4.13317681038523	-0.462981202091915	-0.15247140963111	-0.583339552622201	-4.09015685621087	0.0136369244019967	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000374827036883201	0.0245640170641432	TRUE	TRUE	TRUE
Ery:APOE_Mono:SORL1	APOE	SORL1	Ery	Mono	0.699982406436234	0.408546699196396	1.32123154305159	1.14877493170937	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.26642727804238	-0.405005062308015	-3.25004000093922	-0.650614617862856	-0.201787145543144	-0.817828763935832	-3.54778255565291	0.0109256528046341	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0033753010768428	0.0783463370511701	TRUE	TRUE	TRUE
Ery:FABP5_Mono:RXRA	FABP5	RXRA	Ery	Mono	0.765355915069306	0.626959570350985	1.37247892588537	1.13100761070996	1.68481295771378	-0.454699466932972	-1.5620097848257	-2.99652967786091	-0.449399713398091	-5.17110948424583	-0.271192668234765	-0.279175359673682	-0.563327396249592	-5.35397963415075	0.0149797134757403	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00625292903503938	0.0864454078134718	TRUE	TRUE	TRUE
Ery:GNAI2_Mono:FPR1	GNAI2	FPR1	Ery	Mono	0.598631497397221	0.586104820356061	1.43721060986286	1.23417267435848	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.93283321323484	-1.21156311763895	-3.47769389683406	-0.0135015305188879	-0.219727233297695	-0.231098578973331	-5.34969461645859	0.0160821141400366	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00146592294627474	0.0499517643006393	TRUE	TRUE	TRUE
Ery:GNAI2_Mono:S1PR3	GNAI2	S1PR3	Ery	Mono	0.598631497397221	0.586104820356061	1.31416435116826	1.10367703743852	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.93283321323484	-0.957686900131388	-3.83271978198388	-0.0135015305188879	-0.251827645879525	-0.296635524609382	-4.20710203177194	0.0112794033704484	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00240010998664201	0.0652466874519906	TRUE	TRUE	TRUE
Ery:CALM1_Mono:KCNQ1	CALM1	KCNQ1	Ery	Mono	1.44114052010006	0.897664599999252	1.24933381534738	1.0136269905305	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.4499074686221	-0.309818855041874	-2.24804001002818	-0.66532454833323	-0.301632163174001	-0.965696238948055	-3.73008400715425	0.0179373164281354	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00921594554682949	0.093580893500888	TRUE	TRUE	TRUE
Ery:SERPINE2_Mono:LRP1	SERPINE2	LRP1	Ery	Mono	0.574480045291394	0.233423367205983	1.3603875606299	1.21069857305767	1.68481295771378	-0.454699466932972	-1.5620097848257	-4.0140915440372	-0.0465341437653739	-5.01125722014705	-1.18884909426986	-0.16817799646408	-1.50170798769288	-5.45606652873582	0.0135362831351763	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	9.7997547764111e-05	0.0099069395942781	TRUE	TRUE	TRUE
Ery:GNAI2_Mono:S1PR4	GNAI2	S1PR4	Ery	Mono	0.598631497397221	0.586104820356061	1.25784184541159	0.916822533034069	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.93283321323484	-1.36402566563254	-4.19684352209256	-0.0135015305188879	-0.436492463368219	-0.532072520671476	-6.45483382248605	0.0119128573144537	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000119795769516216	0.011642812020149	TRUE	TRUE	TRUE
Ery:LRPAP1_Mono:SORL1	LRPAP1	SORL1	Ery	Mono	0.546076424265848	0.757359216541126	1.32123154305159	1.14877493170937	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.60668792589412	-0.405005062308015	-2.35798156396267	0.488261496571808	-0.201787145543144	0.272665060596993	-3.6016592063765	0.0132806100533882	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0126765340085069	0.0995127250394721	TRUE	TRUE	TRUE
Ery:HSP90B1_Mono:ASGR1	HSP90B1	ASGR1	Ery	Mono	1.48010944145327	1.17026855506878	1.34537745044373	1.00833886662699	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.28997813141573	-1.26917648982849	-3.17202373382522	-0.324007357340427	-0.416030424285285	-0.757063544789432	-4.91004425048307	0.0174108591322937	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00102494357822781	0.0421231348983099	TRUE	TRUE	TRUE
Ery:GNAS_Mono:VIPR1	GNAS	VIPR1	Ery	Mono	1.94999302027296	1.42192214552704	1.22546230648256	0.837427164117089	1.68481295771378	-0.454699466932972	-1.5620097848257	-0.494830301497019	-1.27920816435042	-1.92313332200157	-0.442906719848343	-0.526423931199519	-0.943741828119715	-4.31446681311692	0.0226093759392937	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00699240170774457	0.089697355311299	TRUE	TRUE	TRUE
Ery:PTMA_Mono:VIPR1	PTMA	VIPR1	Ery	Mono	4.15818540665988	2.43369814391028	1.22546230648256	0.837427164117089	1.68481295771378	-0.454699466932972	-1.5620097848257	-0.317474451119365	-1.27920816435042	-1.82063865262246	-0.757218465484514	-0.526423931199519	-1.32270017018953	-4.72438259596753	0.0223696512147578	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00486094182176449	0.0792294527727533	TRUE	TRUE	TRUE
Ery:CALM1_Mono:VIPR1	CALM1	VIPR1	Ery	Mono	1.44114052010006	0.897664599999252	1.22546230648256	0.837427164117089	1.68481295771378	-0.454699466932972	-1.5620097848257	-1.4499074686221	-1.27920816435042	-2.84030614902644	-0.66532454833323	-0.526423931199519	-1.27238115345526	-5.66186186302016	0.0194998511353268	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00106162462469239	0.0429479255534183	TRUE	TRUE	TRUE
